conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str
1841101244926213888,Tue Oct 01 13:01:57 +0000 2024,0,Kerja ke LN jd diaspora bukan berarti brain drain Ibarat anak yg cerdas &amp; skillfull lalu disuruh merantau ke kota. Apakah ini brain drain? Mungkin budaya kita beda melihat merantau walopun sama2 dari Indonesia,1841101244926213888,,,in,,0,0,0,https://x.com/undefined/status/1841101244926214247,906302878419099648
1838283471544008960,Tue Sep 24 04:39:06 +0000 2024,2,@irwndfrry Setelah liat reply-reply an netizen (kaget meledak wkwkwk) banyak yaa pr pendidikan Indonesia mulai dari jumlah infra kurikulum UN sampe pemerataan guru di seluruh daerah Baik-baik dehh negara ku. Takutnya terjadi brain drain besar-besaran,1838437982858105088,,kuuhakuu02,in,,0,0,0,https://x.com/undefined/status/1838437982858105293,1096670536086614016
1837435575869361920,Sun Sep 22 03:08:33 +0000 2024,0,@Belajarpolitik5 @na_dirs brain drain indonesia tambah besar,1837690422220804096,,Belajarpolitik5,in,,0,3,0,https://x.com/undefined/status/1837690422220804348,1146223347576930048
1835261463340211968,Sun Sep 15 10:16:47 +0000 2024,169,Yang menarik di HBS itu karena pedagoginya berbeda dibandingkan dengan di Indonesia dan bahkan dibandingkan sesama sekolah MBA di US. HBS terkenal dengan case method -nya jadi seperti reverse classroom malah mahasiswa dituntut yang lebih banyak berdiskusi dan debat. Tahun https://t.co/AnXadWo3gi,1835261474589351936,https://pbs.twimg.com/media/GXgnpdKaoAEHVNn.jpg,radjathaher,in,,14,4,11,https://x.com/undefined/status/1835261474589352312,158706021
1834946607206499072,Sat Sep 14 14:02:11 +0000 2024,0,Dan tokoh politik Gen Z/Milenial masih sibuk mencari tempatnya masing-masing. Dalam setahun ke depan menyiapkan ideologi diaspora dan turunan nilainya akan menjadi penting untuk Indonesia 2045. Atau akan mulai muncul gejala 'brain drain' secara besar-besaran.,1834955810772075008,,kuantumstecu,in,,0,0,0,https://x.com/undefined/status/1834955810772074917,59821122
1834482977071674112,Fri Sep 13 06:43:19 +0000 2024,0,Kok ribut pemain naturalisasi yg udah dpt ktp khawatir balik lagi dapetin kewarganegaraan asalnya. Lah selama ini byk ktp indonesia yg jadi warga negara lain kok diem aja. Sampe saat ini pemerintah blm bisa memberikan solusi buat mencegah brain drain ini. ‍↕️,1834482977071674112,,,in,,0,0,0,https://x.com/undefined/status/1834482977071673647,91759960
1834210020378246912,Thu Sep 12 12:49:24 +0000 2024,0,Kata gw brain drain ajedah. Lari ke swasta atau overseas sekalian. Sayang klean sekolah lama bet + biaya gak main2 di negara Indonesia cuma dihargain segitu + gaslighting dibayar pake pahala ,1834212718863418112,,iniunamesayaya,in,,0,0,0,https://x.com/undefined/status/1834212718863417697,729902120
1834069162756325888,Thu Sep 12 03:18:59 +0000 2024,0,Trus kemana orang2 jujur dan kompeten itu? Kok jd dikit sekarang? Ada yg keluar negeri demi hidup yg lebih baik ada yg bertahan di indonesia tapi disingkirkan oleh sistem. Sepertinya saat ini kita sdh mengalami brain drain.,1834069168381199104,,meldotpi,in,,0,0,0,https://x.com/undefined/status/1834069168381198714,347592468
1833709933814247936,Thu Sep 12 02:42:57 +0000 2024,0,@im_notslim @moshimoshiaw Indonesia ga bakal rugi LMAOOO keliatan gapernah baca Minimal banyakin wawasan. Coba tutup twitter dulu baca-baca dulu soal brain drain baru balik lagi. Daripada argumentasi lu kosong.,1834060099935239936,,im_notslim,in,,0,0,0,https://x.com/undefined/status/1834060099935240567,1443062251569626880
1833678042943889920,Wed Sep 11 23:40:50 +0000 2024,0,@SkeptisU @ardisatriawan @bahas_apapun Tahu ngga sih mas? Pemikiran seperti ini adalah pemikiran yang akan mendukung gelombang brain drain di Indonesia. This happened in India earlier karena banyakkk orang pintar di sana yang beremigrasi karena di India sendiri tidak bisa menjamin kehidupannyaa. Itu nightmare mas.,1834014269350052096,,SkeptisU,in,,0,0,0,https://x.com/undefined/status/1834014269350051864,2204226416
1833829751611621888,Wed Sep 11 11:27:38 +0000 2024,1,I do really wish there will be a day when the brain drain is coming to Indonesia.,1833829751611621888,,,en,,0,0,0,https://x.com/undefined/status/1833829751611621701,985686518063706112
1833758051880645120,Wed Sep 11 11:25:42 +0000 2024,0,@geelvinkbaai Inalillahi kalo modelnya kek gini sih Indonesia bakal kena brain drain terus. Kapan majunya kalo gitu ?,1833829265118523904,,geelvinkbaai,in,,0,0,0,https://x.com/undefined/status/1833829265118523874,1756638905405944064
1833674920859230976,Wed Sep 11 01:12:23 +0000 2024,0,indonesia brain drain 2045,1833674920859230976,,,in,,0,0,0,https://x.com/undefined/status/1833674920859230675,777541681
1833371819719401984,Tue Sep 10 05:15:28 +0000 2024,6,Utas ini gw mau hubungkan twit beberapa tech bros &amp; tech sis bahas brain drain Indonesia banyak talenta yang pindah ke LN. Kalo mau pindah ke LN ke negara mana pun ngga ada salahnya pelajari dan cari info arah politik dan sentimen politik warloknya ya demi kenyamanan hidup.,1833373704799088896,,yoyen,in,,2,1,3,https://x.com/undefined/status/1833373704799088853,19961629
1832801371114157056,Sun Sep 08 15:21:13 +0000 2024,53,Sudah banyak konten yang mendorong orang Indonesia untuk keluar negeri #KaburAjaDulu. Brain drain memiliki efek negatif terhadap Indonesia karena yang kabur itu umumnya orang ber-IQ tinggi (skilled workers). Untuk me-reverse brain drain ada 2 cara: - imigrasi (impor orang https://t.co/S50ctCJ6O5,1832801371114157056,https://pbs.twimg.com/media/GW9qB-wb0AAqVg7.png,,in,,1,2,8,https://x.com/undefined/status/1832801371114156436,753309366
1832792182782377984,Sun Sep 08 14:56:35 +0000 2024,24,@rosandus Thanks Rosa! Udah jadi perwakilan brain drain Indonesia di big tech company! ‍️,1832795172654219008,,rosandus,in,,0,1,0,https://x.com/undefined/status/1832795172654219322,246398684
1832587725620571904,Sun Sep 08 10:07:22 +0000 2024,5,@ini4kunku @pray_thekid Sebaiknya Indonesia mengubah aturan kewarganegaraan dengan dwi kewarganegaraan banyak keturunan Indonesia terbentur status kewarganegaraan tunggal. WNI yg pindah warga negara dari kalangan terdidik kurleb 1000 orang per tahun. Terjadi brain drain,1832722388158657024,,ini4kunku,in,,0,2,2,https://x.com/undefined/status/1832722388158656889,2191579651
1832041636278451968,Fri Sep 06 13:02:18 +0000 2024,0,Indonesia katanya sih sudah menuju brain drain. Good luck ya. :),1832041636278451968,,,in,,0,1,0,https://x.com/undefined/status/1832041636278452440,61644123
1831955900090961920,Fri Sep 06 07:21:37 +0000 2024,2576,andai gaji guru/dosen peneliti dan nakes segini besarnya Indonesia akan kaya singapore gak ya? apakah masih ada gerakan #KaburAjaDulu untuk Indonesia 2045 brain drain?,1831955900090961920,,,in,,46,84,1151,https://x.com/undefined/status/1831955900090962361,501800437
1830478308217364992,Mon Sep 02 12:34:24 +0000 2024,0,@ZoneVenomWar Opini kek sampah terus... Terus nanti di Indonesia jadi Brain Drain nyahok lu. Mengkhawatirkan lho itu.. Pemerintahmu gagal nyiptain lapangan kerja tapi kau bacot semacam ini. https://t.co/au6VxBvGuM,1830585065598078976,https://pbs.twimg.com/tweet_video_thumb/GWeLJgkWMAAWrL-.jpg,,in,,0,0,0,https://x.com/undefined/status/1830585065598079008,234265428
1830532136249483008,Mon Sep 02 09:04:05 +0000 2024,5,Alhamdulillah setidaknya gw gak ikut nyumbang permasalahan brain drain ini. Soalnya lebih bagus Indonesia gak diisi orang2 kayak gw wkwkwk. Btw apa semua salaryman itu selalu anti jadi pemimpin? Menarik ini...,1830532136249483008,,,in,,0,2,0,https://x.com/undefined/status/1830532136249483272,246398684
1828368657501609984,Tue Aug 27 09:50:17 +0000 2024,13,Indonesia Brain Drain Speedrun let's fucking go https://t.co/YRl1Avq5Em,1828369436996443904,https://pbs.twimg.com/tweet_video_thumb/GV-sThgbMAAmNRY.jpg,PearlteaRizzy,en,,0,0,0,https://x.com/undefined/status/1828369436996444485,930226082086666240
1827966772584263936,Mon Aug 26 07:10:15 +0000 2024,0,Simulation Analysis of Brain Drain Phenomena from Indonesia using System Dynamics Tutik Inayati1 Takeshi Arai1 and Utomo Sarjono Putro2 1Graduate School Tokyo University of Science Japan https://t.co/VOpgJysc5z https://t.co/MTN1V5vYrX,1827966772584263936,https://pbs.twimg.com/media/GV4-Fmca8AA3n2l.png,,tl,,0,0,0,https://x.com/undefined/status/1827966772584263882,761496016856096768
1827438521956889088,Sat Aug 24 20:11:11 +0000 2024,0,Pendidikan: Ketimpangan kualitas pendidikan di Indonesia bisa diilustrasikan melalui koefisien Gini pendidikan yang mencerminkan ketidakmerataan akses dan mutu. Ketidakselarasan antara output pendidikan dan demand pasar kerja menunjukkan adanya skill mismatch yang bisa dilihat,1827438527325597952,,postandghostrpt,in,,0,0,0,https://x.com/undefined/status/1827438527325597929,1821142232076055040
1826824954551436032,Fri Aug 23 03:33:04 +0000 2024,0,Their toy? Toxic. Beli pake uang kita. Semua nyontoh leader. Pemerataan brain &amp; moral drain @ListyoSigitP @jokowi @prabowo @SBYudhoyono @AgusYudhoyono (lulusan Harvard)Petuah KH Dewantoro dilepeh. Kalau ada korban Indonesia pecah. #PeringatanDarurat #TolakPolitikDinasti,1826824954551436032,,,in,,0,0,0,https://x.com/undefined/status/1826824954551435397,2872842188
1825670281958241024,Tue Aug 20 01:18:47 +0000 2024,0,@ainunnajib @lilyaquina Biar wake up call buat pemerintah Indonesia ada brain drain. Keenakan ga ada pembinaan numpang nama baik doang.,1825703997573050880,,ainunnajib,in,,0,0,0,https://x.com/undefined/status/1825703997573050649,1640812467902205952
1825358792227433984,Mon Aug 19 10:21:16 +0000 2024,12,@catuaries Makanya apa yg bisa dilakukan di Singapura ya belum tentu bisa dilakukan di Indonesia Mau brain drain ya brain drain deh toh diaspora itu fenomena global yg membentuk sejarah peradaban manusia kok. Gak perlu dihalangi yg perlu dilakukan itu introspeksi kebijakan pemerintah,1825478131056058880,,catuaries,in,,0,0,1,https://x.com/undefined/status/1825478131056058591,1338309661
1825403910514728960,Mon Aug 19 05:26:21 +0000 2024,5,Buset dah Sekolah lebih dari 10 tahun biaya bisa sampe milyaran tapi gajinya cuma segitu? Ga heran kalo orang2 LPDP pada kabur abis lulus Indonesia 2045 kena brain drain,1825403910514728960,,,in,,0,3,0,https://x.com/undefined/status/1825403910514729008,1100386173078274048
1825381347877176064,Mon Aug 19 03:56:41 +0000 2024,1,Indonesia akan mengalami brain drain. Orang pintarnya keluar dari Indonesia karena hilangnya merit system. Warganya malas belajar dan berinovasi karena percuma belajar dan berinovasi karena mereka akan terkalahkan oleh praktik kolusi seperti Gibran,1825381347877176064,,,in,,0,0,0,https://x.com/undefined/status/1825381347877175516,83997053
1824463463277794048,Fri Aug 16 15:09:21 +0000 2024,0,17 Agustus cinta Indonesia benci pemerintahnya. Lets go brain fucking drain.,1824463463277794048,,,in,,0,0,0,https://x.com/undefined/status/1824463463277793459,994544172064370688
1823820997977628928,Wed Aug 14 20:36:25 +0000 2024,0,Mampus aja Indo kalo ampe brain drain krn talent2 terbaiknya lari ke luar negeri. Trus ntar yg ngisi posisi2 terbaik di Indo jadi org2 yg kalah di persaingan sebelumnya. Abis itu tinggal ngatain Ga nasionalis deh ke para diaspora pas hasil di Indonesia ga sebagus luar negeri,1823820997977628928,,,in,,0,1,0,https://x.com/undefined/status/1823820997977629074,1612515222773968896
1822985581942768128,Mon Aug 12 13:16:46 +0000 2024,0,Indonesia brain drain 2045,1822985581942768128,,,in,,0,0,0,https://x.com/undefined/status/1822985581942768105,777541681
1820668660064902912,Fri Aug 09 10:19:40 +0000 2024,0,@match_alattetea @itsscamelia Tapi kebijakan itu udah dihapus. Di Indonesia semuanya sama rata dibanding Malaysia yg ada kebijakan bumiputera yg membuat mereka brain drain.,1821853850145591040,,match_alattetea,in,,0,0,0,https://x.com/undefined/status/1821853850145591404,604424379
1821695205789270016,Fri Aug 09 07:42:52 +0000 2024,1,@praditautama Indonesia cemas brain drain 2045,1821814387419836928,,praditautama,in,,0,0,0,https://x.com/undefined/status/1821814387419836749,57513726
1821555198285754880,Fri Aug 09 01:34:43 +0000 2024,0,@TVMohandasPai @nsitharaman Complete insensitivity to the wealth creators of the nation. The salaries. No innovation in the budget. Just abuse of power to tax the vulnerable middle class. Eg: Indonesia has a digital nomad visa attracting gen-z from all over. Causing brain drain by hurting the educated,1821721741556867072,,TVMohandasPai,en,,0,0,0,https://x.com/undefined/status/1821721741556867163,1696262617
1820835420147737088,Tue Aug 06 15:38:05 +0000 2024,0,@vickyfarhan95 Let's go lah kita brain drain kan Indonesia,1820846816788898048,,vickyfarhan95,in,,0,0,0,https://x.com/undefined/status/1820846816788897860,27856167
1820706756559035904,Tue Aug 06 06:21:32 +0000 2024,0,mari menuju indonesia brain drain gais..,1820706756559035904,,,in,,0,0,0,https://x.com/undefined/status/1820706756559036531,1260399579855491072
1819927765833170944,Sun Aug 04 02:46:06 +0000 2024,5,Hipotesis urg Indonesia akan kena brain drain kalo lokernya gak ramah usia dan tidak membayar dengan layak. Mengingat banyak negara lain yg butuh tenaga kerja berkeahlian juga karena populasi mereka udah menurun. It's about time baby.,1819927765833170944,,,in,,0,0,2,https://x.com/undefined/status/1819927765833171101,1662078606
1819734911068386048,Sat Aug 03 23:49:02 +0000 2024,26,@ardisatriawan Mas kecepatan inet kita aja udah kalah sama filipina dari jauh hari. Let indonesia sink further to the bottom. Mari kita galakkan brain drain,1819883202938561024,,ardisatriawan,in,,0,0,0,https://x.com/undefined/status/1819883202938560956,943588514
1819585147517427968,Sat Aug 03 04:04:40 +0000 2024,35,Per Sabtu siang ini sudah 7 orang yang kelihatannya eligible ya manteman. Kayaknya pendaftarannya akan ditutup lebih awal kalau udah sampai 15 yang mendaftar Mari #kaburajadulu dan mari sukseskan Brain Drain di Indonesia ,1819585147517427968,,,in,,0,4,3,https://x.com/undefined/status/1819585147517428170,104823513
1819300341965639936,Fri Aug 02 09:22:33 +0000 2024,0,@worksfess Udah paling bener Indonesia tuh kena brain drain. Sumpah pantas banget banget Indonesia kena brain drain.,1819302759231001088,,worksfess,in,,0,0,0,https://x.com/undefined/status/1819302759231000589,2464745389
1818981365590987008,Thu Aug 01 17:11:22 +0000 2024,0,@ardisatriawan Brain drain sudah.. lanjut muscle drain menuju Indonesia cemas 2045,1819058354410651904,,ardisatriawan,in,,0,0,0,https://x.com/undefined/status/1819058354410651922,1313498193364214016
1818998778227311104,Thu Aug 01 13:14:38 +0000 2024,114,Wkwkwkwk batasan usia di lowongan kerja bukan diskriminasi katanya wkwkwkwk lawakkkk negara lu lawakk sekelas MK aja ga ngerti ageism. Dah paling bener #KaburAjaDulu guys. Let s gooo menuju Indonesia brain drain!! https://t.co/cIOfJ6tC8d,1818998778227311104,https://pbs.twimg.com/media/GT5hvugbcAAwnUp.jpg,,in,,4,1,63,https://x.com/undefined/status/1818998778227310700,61684120
1818952882101915904,Thu Aug 01 10:21:50 +0000 2024,24,Yuk anak Indonesia bisa buat terbang tinggi yuk. Mari kita sukseskan Brain Drain di Indonesia ini ,1818955292065107968,,primawansatrio,in,,0,1,0,https://x.com/undefined/status/1818955292065108304,104823513
1818470444715958016,Wed Jul 31 03:02:23 +0000 2024,1,@apaajaterserah1 @worksfess Iya bener. Aku sangat mendukung brain drain di Indonesia. Negara ini pantas kok.,1818482312109338880,,apaajaterserah1,in,,0,0,0,https://x.com/undefined/status/1818482312109338917,2464745389
1818276363884797952,Tue Jul 30 23:12:05 +0000 2024,0,Singapore ini negara yang sering disalahkan dalam urusan brain drain high-skilled workers Indonesia. Bahkan pernah ada survey-nya: https://t.co/fTMgbXsfWA,1818424354226483968,https://pbs.twimg.com/media/GTxXT_uWAAAVN3W.jpg,pacmannai,in,,0,1,0,https://x.com/undefined/status/1818424354226483628,824984727597707264
1818276363884797952,Tue Jul 30 13:47:42 +0000 2024,2,Singapore ini negara yang sering disalahkan dalam urusan brain drain high-skilled workers Indonesia. Bahkan pernah ada survey-nya: https://t.co/aQdgSpAtMw,1818282321466035968,https://pbs.twimg.com/media/GTvWEgUaMAA9lDz.jpg,pacmannai,in,,0,1,1,https://x.com/undefined/status/1818282321466036473,824984727597707264
1817819781770387968,Mon Jul 29 07:09:44 +0000 2024,1581,Sudah 1 M views. Apakah ini saatnya kita menyambut Brain Drain di Indonesia? ,1817819781770387968,,,in,,15,31,143,https://x.com/undefined/status/1817819781770387778,104823513
1816653000536130048,Fri Jul 26 01:53:21 +0000 2024,19,Normalize jg kandidat pekerja untuk speak out kayak gini. Apalagi buat highly skilled worker. Indonesia kudu ngerasain brain drain akut dulu br bisa dipaksa ngehargai pekerja.,1816653000536130048,,,in,,0,0,0,https://x.com/undefined/status/1816653000536129555,419213859
1816435953856315904,Thu Jul 25 11:30:53 +0000 2024,0,Strategi Mempertahankan dan Menarik Tenaga Kerja Terbaik di Indonesia untuk Atasi Fenomena Brain Drain https://t.co/AVo9cCICVC @indoict,1816435953856315904,,,in,,0,0,0,https://x.com/undefined/status/1816435953856315838,957482702
